New_File_name,Set,Numéro,File_name,Rareté,Encre,Encre #,Nom FR,Sous-titre FR,Catégorie,Classifications,Encrable,Coût,Force,Volonté,Lore
02_FR_140.jpg,2.0,140,02•FR•140 {C} - ❺① Coût 04✔ - ✟.jpg,C,Saphir,❺,Basil,Enquêteur perspicace,Personnage,Storyborn • Héros • Détective,1,4.0,3,4,2
02_FR_141.jpg,2.0,141,02•FR•141 {U} - ❺① Coût 03✔ - ✟.jpg,U,Saphir,❺,La chenille,Chill et vaporeux,Personnage,Dreamborn,1,3.0,1,3,3
02_FR_142.jpg,2.0,142,02•FR•142 {SR} - ❺① Coût 05✔ - ✟.jpg,SR,Saphir,❺,Big Ben,Grand-père horloge,Personnage,Floodborn • Allié,1,5.0,2,5,2
02_FR_143.jpg,2.0,143,02•FR•143 {U} - ❺① Coût 02✔ - ✟.jpg,U,Saphir,❺,Big Ben,Horloge parlante,Personnage,Storyborn • Allié,1,2.0,2,3,1
02_FR_144.jpg,2.0,144,02•FR•144 {C} - ❺① Coût 02✔ - ☥.jpg,C,Saphir,❺,Cruella d'enfer,Collection croisière,Personnage,Dreamborn • Méchant,1,2.0,3,2,1
02_FR_145.jpg,2.0,145,02•FR•145 {U} - ❺① Coût 05✔ - ✟.jpg,U,Saphir,❺,Cruella d'enfer,Cruellement infecte,Personnage,Floodborn • Méchant,1,5.0,4,3,2
02_FR_146.jpg,2.0,146,02•FR•146 {C} - ❺① Coût 02✔ - ✟.jpg,C,Saphir,❺,Duke Weaselton,Escroc à la petite semaine,Personnage,Storyborn,1,2.0,1,2,2
02_FR_147.jpg,2.0,147,02•FR•147 {R} - ❺① Coût 06✖ - ✟.jpg,R,Saphir,❺,Gaston,Fort du cerveau,Personnage,Floodborn • Méchant,0,6.0,4,4,3
02_FR_148.jpg,2.0,148,02•FR•148 {SR} - ❺① Coût 07✖ - ☥.jpg,SR,Saphir,❺,Grand Pabbie,Le plus vieux et le plus sage,Personnage,Storyborn • Mentor,0,7.0,3,6,3
02_FR_149.jpg,2.0,149,02•FR•149 {R} - ❺① Coût 04✔ - 💀.jpg,R,Saphir,❺,Flaversham,Fabricant de jouets,Personnage,Storyborn • Inventeur,1,4.0,1,6,1
02_FR_150.jpg,2.0,150,02•FR•150 {C} - ❺① Coût 04✖ - ✟.jpg,C,Saphir,❺,James,Parent modèle,Personnage,Storyborn • Mentor,0,4.0,3,3,2
02_FR_151.jpg,2.0,151,02•FR•151 {C} - ❺① Coût 01✔ - ☥.jpg,C,Saphir,❺,Jasmine,Héritière d'Agrabah,Personnage,Storyborn • Héros • Princesse,1,1.0,1,2,1
02_FR_152.jpg,2.0,152,02•FR•152 {U} - ❺① Coût 03✔ - ☥.jpg,U,Saphir,❺,Judy Hopps,Policière optimiste,Personnage,Storyborn • Héros,1,3.0,2,3,2
02_FR_153.jpg,2.0,153,02•FR•153 {R} - ❺① Coût 04✖ - ✟.jpg,R,Saphir,❺,Madame Judson,Gouvernante,Personnage,Storyborn • Allié,0,4.0,1,5,2
02_FR_154.jpg,2.0,154,02•FR•154 {U} - ❺① Coût 04✔ - ✟.jpg,U,Saphir,❺,Nick Wilde,Rusé comme un renard,Personnage,Storyborn • Allié,1,4.0,2,4,2
02_FR_155.jpg,2.0,155,02•FR•155 {R} - ❺① Coût 02✔ - ✟.jpg,R,Saphir,❺,Bébé Noi,Voleuse orpheline,Personnage,Storyborn • Allié,1,2.0,1,2,2
02_FR_156.jpg,2.0,156,02•FR•156 {C} - ❺① Coût 01✔ - ✟.jpg,C,Saphir,❺,Maître hibou,Conférencier à la logique implacable,Personnage,Storyborn • Allié,1,1.0,2,2,1
02_FR_157.jpg,2.0,157,02•FR•157 {R} - ❺① Coût 04✔ - ✟.jpg,R,Saphir,❺,Prince charmant,Héritier du trône,Personnage,Dreamborn • Héros • Prince,1,4.0,3,3,3
02_FR_158.jpg,2.0,158,02•FR•158 {C} - ❺① Coût 05✔ - ✟.jpg,C,Saphir,❺,Coco lapin,Hôte malgré lui,Personnage,Storyborn • Allié,1,5.0,4,6,2
02_FR_159.jpg,2.0,159,02•FR•159 {L} - ❺① Coût 04✖ - ✟.jpg,L,Saphir,❺,Sisu,Dragon d'eau divin,Personnage,Storyborn • Héros • Dieu • Dragon,0,4.0,2,4,2
02_FR_160.jpg,2.0,160,02•FR•160 {C} - ❺① Coût 04✔ - ✟.jpg,C,Saphir,❺,Nokk,Esprit de l'eau,Personnage,Storyborn,1,4.0,4,3,1
02_FR_161.jpg,2.0,161,02•FR•161 {R} - ❺① Coût 03✔ - ☥.jpg,R,Saphir,❺,Winnie l'ourson,Pense pense pense,Personnage,Storyborn • Héros,1,3.0,2,3,2
02_FR_162.jpg,2.0,162,02•FR•162 {R} - ❺② Coût 04✖ - ✟.jpg,R,Saphir,❺,Chute dans le terrier du lapin,,Action,Action,0,4.0,,,
02_FR_163.jpg,2.0,163,02•FR•163 {U} - ❺③ Coût 04✔ - ☥.jpg,U,Saphir,❺,Quatre douzaines d'œufs,,Action,Action • Chanson,1,4.0,,,
02_FR_164.jpg,2.0,164,02•FR•164 {U} - ❺② Coût 03✖ - ✟.jpg,U,Saphir,❺,Projectile de fortune,,Action,Action,0,3.0,,,
02_FR_165.jpg,2.0,165,02•FR•165 {C} - ❺② Coût 01✔ - ✟.jpg,C,Saphir,❺,Rien à cacher,,Action,Action,1,1.0,,,
02_FR_166.jpg,2.0,166,02•FR•166 {U} - ❺④ Coût 03✔ - ✟.jpg,U,Saphir,❺,Arbalète de croc du dragon,,Objet,Objet,1,3.0,,,
02_FR_167.jpg,2.0,167,02•FR•167 {C} - ❺④ Coût 02✔ - ✟.jpg,C,Saphir,❺,Marmite de gumbo,,Objet,Objet,1,2.0,,,
02_FR_168.jpg,2.0,168,02•FR•168 {R} - ❺④ Coût 03✖ - ✟.jpg,R,Saphir,❺,Atelier de Maurice,,Objet,Objet,0,3.0,,,
02_FR_169.jpg,2.0,169,02•FR•169 {C} - ❺④ Coût 01✔ - ✟.jpg,C,Saphir,❺,Glace à l'eau,,Objet,Objet,1,1.0,,,
02_FR_170.jpg,2.0,170,02•FR•170 {U} - ❺④ Coût 04✔ - ✟.jpg,U,Saphir,❺,Boîte de sardines,,Objet,Objet,1,4.0,,,
02_FR_171.jpg,2.0,171,02•FR•171 {C} - ❻① Coût 04✔ - ✟.jpg,C,Acier,❻,La Bête,Reclus inhospitalier,Personnage,Dreamborn • Héros • Prince,1,4.0,3,4,1
02_FR_172.jpg,2.0,172,02•FR•172 {SR} - ❻① Coût 06✔ - ✟.jpg,SR,Acier,❻,La Bête,Prêt à se sacrifier,Personnage,Storyborn • Héros • Prince,1,6.0,2,8,1
02_FR_173.jpg,2.0,173,02•FR•173 {L} - ❻① Coût 05✔ - ✟.jpg,L,Acier,❻,La Bête,Héros tragique,Personnage,Floodborn • Héros • Prince,1,5.0,3,5,2
02_FR_174.jpg,2.0,174,02•FR•174 {C} - ❻① Coût 03✔ - ☥.jpg,C,Acier,❻,Benja,Gardien de la Pierre de Dragon,Personnage,Storyborn • Mentor • Roi,1,3.0,2,3,2
02_FR_175.jpg,2.0,175,02•FR•175 {R} - ❻① Coût 04✖ - ✟.jpg,R,Acier,❻,Chef Bogo,Officier respecté,Personnage,Dreamborn,0,4.0,2,4,2
02_FR_176.jpg,2.0,176,02•FR•176 {C} - ❻① Coût 02✔ - ✟.jpg,C,Acier,❻,Cendrillon,Chevalier à l'entraînement,Personnage,Dreamborn • Héros • Princesse • Chevalier,1,2.0,2,2,1
02_FR_177.jpg,2.0,177,02•FR•177 {SR} - ❻① Coût 07✔ - ✟.jpg,SR,Acier,❻,Cendrillon,Cœur vaillant,Personnage,Floodborn • Héros • Princesse • Chevalier,1,7.0,5,5,3
02_FR_178.jpg,2.0,178,02•FR•178 {C} - ❻① Coût 05✔ - ✟.jpg,C,Acier,❻,Donald,Plongeur en eau profonde,Personnage,Dreamborn • Héros,1,5.0,6,5,1
02_FR_179.jpg,2.0,179,02•FR•179 {U} - ❻① Coût 04✔ - ✟.jpg,U,Acier,❻,Eli Lebœuf,Big Daddy,Personnage,Storyborn • Mentor,1,4.0,2,5,2
02_FR_180.jpg,2.0,180,02•FR•180 {R} - ❻① Coût 09✔ - ✟.jpg,R,Acier,❻,Dingo,Chevalier pour un jour,Personnage,Dreamborn • Héros • Chevalier,1,9.0,10,10,4
02_FR_181.jpg,2.0,181,02•FR•181 {R} - ❻① Coût 06✔ - ✟.jpg,R,Acier,❻,Hercule,Héros divin,Personnage,Floodborn • Héros • Prince • Dieu,1,6.0,6,3,2
02_FR_182.jpg,2.0,182,02•FR•182 {C} - ❻① Coût 02✔ - ✟.jpg,C,Acier,❻,Hercule,Héros à l'entraînement,Personnage,Storyborn • Héros • Prince,1,2.0,2,3,1
02_FR_183.jpg,2.0,183,02•FR•183 {U} - ❻① Coût 04✔ - ✟.jpg,U,Acier,❻,Jafar,Serpent cuirassé,Personnage,Floodborn • Méchant • Mage,1,4.0,3,4,1
02_FR_184.jpg,2.0,184,02•FR•184 {C} - ❻① Coût 02✔ - ☥.jpg,C,Acier,❻,Jafar,Grand Vizir,Personnage,Storyborn • Méchant • Mage,1,2.0,3,2,1
02_FR_185.jpg,2.0,185,02•FR•185 {R} - ❻① Coût 06✔ - ✟.jpg,R,Acier,❻,Kronk,Ragondin junior,Personnage,Storyborn • Allié,1,6.0,4,5,2
02_FR_186.jpg,2.0,186,02•FR•186 {U} - ❻① Coût 03✔ - ☥.jpg,U,Acier,❻,Lawrence,Valet jaloux,Personnage,Storyborn • Allié,1,3.0,0,4,2
02_FR_187.jpg,2.0,187,02•FR•187 {U} - ❻① Coût 05✔ - ✟.jpg,U,Acier,❻,Li Shang,Instructeur d'archerie,Personnage,Storyborn • Héros,1,5.0,3,6,2
02_FR_188.jpg,2.0,188,02•FR•188 {C} - ❻① Coût 03✔ - ✟.jpg,C,Acier,❻,Balais magiques,Modèle industriel,Personnage,Dreamborn • Balai,1,3.0,2,3,1
02_FR_189.jpg,2.0,189,02•FR•189 {L} - ❻① Coût 04✖ - ✟.jpg,L,Acier,❻,Namaari,Brume matinale,Personnage,Storyborn • Méchant • Princesse,0,4.0,2,4,1
02_FR_190.jpg,2.0,190,02•FR•190 {U} - ❻① Coût 06✔ - ✟.jpg,U,Acier,❻,Pacha,Chef de village,Personnage,Storyborn • Héros,1,6.0,4,8,2
02_FR_191.jpg,2.0,191,02•FR•191 {C} - ❻① Coût 03✔ - ☥.jpg,C,Acier,❻,Prince Naveen,Prince sans le sou,Personnage,Storyborn • Prince,1,3.0,4,3,1
02_FR_192.jpg,2.0,192,02•FR•192 {R} - ❻① Coût 07✔ - ✟.jpg,R,Acier,❻,La Reine de cœur,Monarque capricieuse,Personnage,Storyborn • Méchant • Reine,1,7.0,5,6,1
02_FR_193.jpg,2.0,193,02•FR•193 {U} - ❻① Coût 02✖ - ☥.jpg,U,Acier,❻,Robin des bois,Habile combattant,Personnage,Dreamborn • Héros,0,2.0,1,3,1
02_FR_194.jpg,2.0,194,02•FR•194 {R} - ❻① Coût 02✔ - ✟.jpg,R,Acier,❻,Le chasseur,Homme de main réticent,Personnage,Storyborn • Allié,1,2.0,1,1,2
02_FR_195.jpg,2.0,195,02•FR•195 {U} - ❻① Coût 03✔ - ✟.jpg,U,Acier,❻,Le prince,N'abandonne jamais,Personnage,Dreamborn • Héros • Prince,1,3.0,1,3,2
02_FR_196.jpg,2.0,196,02•FR•196 {SR} - ❻① Coût 04✖ - ✟.jpg,SR,Acier,❻,Tiana,Princesse en fête,Personnage,Dreamborn • Héros • Princesse,0,4.0,1,4,2
02_FR_197.jpg,2.0,197,02•FR•197 {C} - ❻① Coût 01✔ - ☥.jpg,C,Acier,❻,Tiana,Serveuse consciencieuse,Personnage,Storyborn • Héros • Princesse,1,1.0,1,3,1
02_FR_198.jpg,2.0,198,02•FR•198 {C} - ❻② Coût 02✔ - ✟.jpg,C,Acier,❻,Fonce !,,Action,Action,1,2.0,,,
02_FR_199.jpg,2.0,199,02•FR•199 {C} - ❻③ Coût 03✖ - ✟.jpg,C,Acier,❻,Perdue dans l'hiver,,Action,Action • Chanson,0,3.0,,,
02_FR_200.jpg,2.0,200,02•FR•200 {U} - ❻② Coût 02✖ - ✟.jpg,U,Acier,❻,Choisir son combat,,Action,Action,0,2.0,,,
02_FR_201.jpg,2.0,201,02•FR•201 {R} - ❻③ Coût 03✔ - ☥.jpg,R,Acier,❻,Plus ardent que le feu des volcans,,Action,Action • Chanson,1,3.0,,,
02_FR_202.jpg,2.0,202,02•FR•202 {C} - ❻④ Coût 01✔ - ✟.jpg,C,Acier,❻,Dernier canon,,Objet,Objet,1,1.0,,,
02_FR_203.jpg,2.0,203,02•FR•203 {U} - ❻④ Coût 02✖ - ✟.jpg,U,Acier,❻,Armure de souris,,Objet,Objet,0,2.0,,,
02_FR_204.jpg,2.0,204,02•FR•204 {R} - ❻④ Coût 03✔ - ✟.jpg,R,Acier,❻,Haltères,,Objet,Objet,1,3.0,,,
03_FR_1.jpg,3.0,1,03•FR•001 {R} - ❶① Coût 03✖ - ✟.jpg,R,Ambre,❶,Baloo,von Bruinwald XIII,Personnage,Dreamborn • Héros,0,3.0,0,3,1
03_FR_2.jpg,3.0,2,03•FR•002 {R} - ❶① Coût 04✔ - ✟.jpg,R,Ambre,❶,Bernard,Tout nouvel agent,Personnage,Storyborn • Héros,1,4.0,1,5,2
03_FR_3.jpg,3.0,3,03•FR•003 {SR} - ❶① Coût 10✖ - ✟.jpg,SR,Ambre,❶,Chernabog,Répand le mal,Personnage,Storyborn • Méchant,0,10.0,9,9,3
03_FR_004a.jpg,3.0,004a,03•FR•004a {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Chiot dalmatien,Frétille de joie,Personnage,Storyborn • Chiot,1,2.0,2,3,1
03_FR_004b.jpg,3.0,004b,03•FR•004b {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Chiot dalmatien,Frétille de joie,Personnage,Storyborn • Chiot,1,2.0,2,3,1
03_FR_004c.jpg,3.0,004c,03•FR•004c {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Chiot dalmatien,Frétille de joie,Personnage,Storyborn • Chiot,1,2.0,2,3,1
03_FR_004d.jpg,3.0,004d,03•FR•004d {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Chiot dalmatien,Frétille de joie,Personnage,Storyborn • Chiot,1,2.0,2,3,1
03_FR_004e.jpg,3.0,004e,03•FR•004e {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Chiot dalmatien,Frétille de joie,Personnage,Storyborn • Chiot,1,2.0,2,3,1
03_FR_5.jpg,3.0,5,03•FR•005 {C} - ❶① Coût 04✔ - ✟.jpg,C,Ambre,❶,Amadou gentil,Le docteur,Personnage,Storyborn • Allié,1,4.0,1,5,2
03_FR_6.jpg,3.0,6,03•FR•006 {C} - ❶① Coût 01✔ - ✟.jpg,C,Ambre,❶,Kida,Atlante,Personnage,Storyborn • Héros • Princesse,1,1.0,2,2,1
03_FR_7.jpg,3.0,7,03•FR•007 {L} - ❶① Coût 05✔ - ✟.jpg,L,Ambre,❶,Kida,Protectrice de l'Atlantide,Personnage,Floodborn • Héros • Princesse,1,5.0,3,5,2
03_FR_8.jpg,3.0,8,03•FR•008 {R} - ❶① Coût 04✖ - ✟.jpg,R,Ambre,❶,Lucky,Le 15e chiot,Personnage,Storyborn • Chiot,0,4.0,2,3,1
03_FR_9.jpg,3.0,9,03•FR•009 {R} - ❶① Coût 02✔ - ✟.jpg,R,Ambre,❶,Minnie,Artiste musicale,Personnage,Dreamborn • Héros,1,2.0,1,3,1
03_FR_10.jpg,3.0,10,03•FR•010 {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Miss Bianca,Agente de S.O.S Société,Personnage,Storyborn • Héros,1,2.0,2,2,1
03_FR_11.jpg,3.0,11,03•FR•011 {C} - ❶① Coût 06✔ - ✟.jpg,C,Ambre,❶,Mr. Snoops,Homme d'affaires inepte,Personnage,Dreamborn • Allié,1,6.0,4,8,2
03_FR_12.jpg,3.0,12,03•FR•012 {U} - ❶① Coût 05✔ - ☥.jpg,U,Ambre,❶,Nani,Sœur protectrice,Personnage,Storyborn • Héros,1,5.0,3,6,2
03_FR_13.jpg,3.0,13,03•FR•013 {C} - ❶① Coût 02✔ - ✟.jpg,C,Ambre,❶,Orville,As de l'aviation,Personnage,Storyborn • Allié,1,2.0,1,4,1
03_FR_14.jpg,3.0,14,03•FR•014 {C} - ❶① Coût 04✔ - ✟.jpg,C,Ambre,❶,Patch,Chiot intimidant,Personnage,Storyborn • Chiot,1,4.0,3,4,1
03_FR_15.jpg,3.0,15,03•FR•015 {L} - ❶① Coût 06✖ - ✟.jpg,L,Ambre,❶,Perdita,Mère dévouée,Personnage,Storyborn • Héros,0,6.0,1,6,2
03_FR_16.jpg,3.0,16,03•FR•016 {SR} - ❶① Coût 02✔ - ✟.jpg,SR,Ambre,❶,Porcinet,Capitaine pirate de Winnie,Personnage,Dreamborn • Héros • Pirate • Capitaine,1,2.0,2,2,1
03_FR_17.jpg,3.0,17,03•FR•017 {R} - ❶① Coût 07✔ - ☥.jpg,R,Ambre,❶,Pluto,Protecteur déterminé,Personnage,Floodborn • Allié,1,7.0,3,8,2
03_FR_18.jpg,3.0,18,03•FR•018 {U} - ❶① Coût 01✖ - ☥.jpg,U,Ambre,❶,Pluto,Gentil cabot,Personnage,Storyborn • Allié,0,1.0,0,2,1
03_FR_19.jpg,3.0,19,03•FR•019 {SR} - ❶① Coût 03✔ - ☥.jpg,SR,Ambre,❶,Pongo,Père persévérant,Personnage,Storyborn • Héros,1,3.0,3,2,1
03_FR_20.jpg,3.0,20,03•FR•020 {U} - ❶① Coût 03✔ - ☥.jpg,U,Ambre,❶,La Reine de cœur,Impératrice du Pays des Merveilles,Personnage,Dreamborn • Méchant • Reine,1,3.0,3,3,1
03_FR_21.jpg,3.0,21,03•FR•021 {U} - ❶① Coût 03✔ - ✟.jpg,U,Ambre,❶,Rolly,Chiot affamé,Personnage,Storyborn • Chiot,1,3.0,3,3,1
03_FR_22.jpg,3.0,22,03•FR•022 {U} - ❶① Coût 04✖ - ☥.jpg,U,Ambre,❶,La fée Clochette,Fée généreuse,Personnage,Storyborn • Allié • Fée,0,4.0,1,4,1
03_FR_23.jpg,3.0,23,03•FR•023 {U} - ❶① Coût 02✔ - ✟.jpg,U,Ambre,❶,Wendy Darling,Talentueuse navigatrice,Personnage,Dreamborn • Héros,1,2.0,1,3,2
03_FR_24.jpg,3.0,24,03•FR•024 {U} - ❶② Coût 05✖ - ✟.jpg,U,Ambre,❶,99 Chiots,,Action,Action,0,5.0,,,
03_FR_25.jpg,3.0,25,03•FR•025 {C} - ❶② Coût 01✔ - ✟.jpg,C,Ambre,❶,Ordres de la patronne,,Action,Action,1,1.0,,,
03_FR_26.jpg,3.0,26,03•FR•026 {C} - ❶③ Coût 03✔ - ☥.jpg,C,Ambre,❶,Guéris les blessures,,Action,Action • Chanson,1,3.0,,,
03_FR_27.jpg,3.0,27,03•FR•027 {C} - ❶② Coût 01✔ - ✟.jpg,C,Ambre,❶,Réparation de fortune,,Action,Action,1,1.0,,,
03_FR_28.jpg,3.0,28,03•FR•028 {R} - ❶③ Coût 02✔ - ✟.jpg,R,Ambre,❶,Il en faut peu pour être heureux,,Action,Action • Chanson,1,2.0,,,
03_FR_29.jpg,3.0,29,03•FR•029 {C} - ❶④ Coût 02✔ - ✟.jpg,C,Ambre,❶,Eau de pluie purifiante,,Objet,Objet,1,2.0,,,
03_FR_30.jpg,3.0,30,03•FR•030 {R} - ❶④ Coût 04✖ - ✟.jpg,R,Ambre,❶,Cœur de l'Atlantide,,Objet,Objet,0,4.0,,,
03_FR_31.jpg,3.0,31,03•FR•031 {U} - ❶④ Coût 02✔ - ✟.jpg,U,Ambre,❶,Clé de turbo,,Objet,Objet,1,2.0,,,
03_FR_32.jpg,3.0,32,03•FR•032 {C} - ❶⑤ Coût 01✔ - ✟.jpg,C,Ambre,❶,Le pays Imaginaire,Lagune aux Sirènes,Lieu,Lieu,1,1.0,,4,1
03_FR_33.jpg,3.0,33,03•FR•033 {R} - ❶⑤ Coût 02✖ - ✟.jpg,R,Ambre,❶,La Terre des Lions,Le rocher des lions,Lieu,Lieu,0,2.0,,7,1
03_FR_34.jpg,3.0,34,03•FR•034 {U} - ❶⑤ Coût 03✖ - ✟.jpg,U,Ambre,❶,Chez Tiana,Restaurant de jazz,Lieu,Lieu,0,3.0,,8,1
03_FR_35.jpg,3.0,35,03•FR•035 {SR} - ❷① Coût 06✔ - ✟.jpg,SR,Améthyste,❷,Alice,Alchimiste théinée,Personnage,Dreamborn • Héros • Mage,1,6.0,4,4,2
03_FR_36.jpg,3.0,36,03•FR•036 {U} - ❷① Coût 01✔ - ✟.jpg,U,Améthyste,❷,Adeptes de Chernabog,Créatures du mal,Personnage,Storyborn • Allié,1,1.0,2,1,1
03_FR_37.jpg,3.0,37,03•FR•037 {C} - ❷① Coût 01✔ - ✟.jpg,C,Améthyste,❷,Diablo,Animal de compagnie fidèle,Personnage,Dreamborn • Allié,1,1.0,2,1,1
03_FR_38.jpg,3.0,38,03•FR•038 {SR} - ❷① Coût 04✖ - ☥.jpg,SR,Améthyste,❷,Génie,Ami encourageant,Personnage,Storyborn • Allié,0,4.0,3,5,1
03_FR_39.jpg,3.0,39,03•FR•039 {U} - ❷① Coût 03✔ - ✟.jpg,U,Améthyste,❷,Hydros,Titan de glace,Personnage,Storyborn • Titan,1,3.0,2,2,2
03_FR_40.jpg,3.0,40,03•FR•040 {C} - ❷① Coût 03✔ - ✟.jpg,C,Améthyste,❷,Iago,Gentil Coco,Personnage,Storyborn • Allié,1,3.0,3,2,1
03_FR_41.jpg,3.0,41,03•FR•041 {U} - ❷① Coût 03✔ - ☥.jpg,U,Améthyste,❷,Jafar,Voleur de lampe,Personnage,Storyborn • Méchant • Mage,1,3.0,2,2,2
03_FR_42.jpg,3.0,42,03•FR•042 {L} - ❷① Coût 07✔ - ✟.jpg,L,Améthyste,❷,Jafar,Illusionniste ensorcelant,Personnage,Floodborn • Méchant • Mage,1,7.0,4,5,1
03_FR_43.jpg,3.0,43,03•FR•043 {C} - ❷① Coût 02✔ - ✟.jpg,C,Améthyste,❷,Lena de sortilège,Adolescente rebelle,Personnage,Storyborn • Héros • Mage,1,2.0,1,3,1
03_FR_44.jpg,3.0,44,03•FR•044 {U} - ❷① Coût 06✖ - ✟.jpg,U,Améthyste,❷,Balais magiques,Plumeau dansant,Personnage,Dreamborn • Balai,0,6.0,3,3,1
03_FR_45.jpg,3.0,45,03•FR•045 {C} - ❷① Coût 05✖ - ✟.jpg,C,Améthyste,❷,Balais magiques,Nettoyeur rapide,Personnage,Dreamborn • Balai,0,5.0,4,4,2
03_FR_46.jpg,3.0,46,03•FR•046 {C} - ❷① Coût 03✔ - ✟.jpg,C,Améthyste,❷,Balais magiques,Le grand nettoyeur,Personnage,Dreamborn • Balai,1,3.0,1,5,1
03_FR_47.jpg,3.0,47,03•FR•047 {C} - ❷① Coût 02✔ - ✟.jpg,C,Améthyste,❷,Tapis volant,Carpette magique,Personnage,Storyborn • Allié,1,2.0,2,1,1
03_FR_48.jpg,3.0,48,03•FR•048 {C} - ❷① Coût 02✔ - ✟.jpg,C,Améthyste,❷,Miss Tick,Sorcière ambitieuse,Personnage,Storyborn • Méchant • Mage,1,2.0,2,3,1
03_FR_49.jpg,3.0,49,03•FR•049 {SR} - ❷① Coût 07✖ - ✟.jpg,SR,Améthyste,❷,Miss Tick,Toucher de Midas,Personnage,Floodborn • Méchant • Mage,0,7.0,4,6,0
03_FR_50.jpg,3.0,50,03•FR•050 {U} - ❷① Coût 04✔ - ✟.jpg,U,Améthyste,❷,Miss Tick,Sorcière en plein larcin,Personnage,Storyborn • Méchant • Mage,1,4.0,3,4,2
03_FR_51.jpg,3.0,51,03•FR•051 {L} - ❷① Coût 05✔ - ✟.jpg,L,Améthyste,❷,Maléfique,Maîtresse du Mal,Personnage,Storyborn • Méchant • Mage,1,5.0,2,3,2
03_FR_52.jpg,3.0,52,03•FR•052 {U} - ❷① Coût 06✖ - ☥.jpg,U,Améthyste,❷,Mama Odie,Voix de la sagesse,Personnage,Dreamborn • Allié • Mage,0,6.0,3,6,2
03_FR_53.jpg,3.0,53,03•FR•053 {C} - ❷① Coût 02✔ - ✟.jpg,C,Améthyste,❷,Pua,Compagnon bedonnant,Personnage,Storyborn • Allié,1,2.0,2,2,2
03_FR_54.jpg,3.0,54,03•FR•054 {R} - ❷① Coût 01✔ - ☥.jpg,R,Améthyste,❷,Rafiki,Combattant mystique,Personnage,Dreamborn • Mentor • Mage,1,1.0,0,2,1
03_FR_55.jpg,3.0,55,03•FR•055 {R} - ❷① Coût 05✔ - ✟.jpg,R,Améthyste,❷,Stratos,Titan du vent,Personnage,Storyborn • Titan,1,5.0,4,4,0
03_FR_56.jpg,3.0,56,03•FR•056 {C} - ❷① Coût 04✔ - ✟.jpg,C,Améthyste,❷,L'oiseau de feu,Force destructrice,Personnage,Dreamborn • Méchant,1,4.0,6,2,1
03_FR_57.jpg,3.0,57,03•FR•057 {C} - ❷① Coût 03✔ - ✟.jpg,C,Améthyste,❷,La Reine,Rivale haineuse,Personnage,Dreamborn • Méchant • Reine • Mage,1,3.0,4,3,1
03_FR_58.jpg,3.0,58,03•FR•058 {R} - ❷① Coût 04✖ - ✟.jpg,R,Améthyste,❷,Le gardien du trésor,Protecteur de la Caverne,Personnage,Storyborn,0,4.0,6,6,2
03_FR_59.jpg,3.0,59,03•FR•059 {R} - ❷① Coût 03✖ - ☥.jpg,R,Améthyste,❷,Ursula,Sorcière des mers,Personnage,Dreamborn • Méchant • Mage,0,3.0,3,3,1
03_FR_60.jpg,3.0,60,03•FR•060 {C} - ❷② Coût 01✔ - ✟.jpg,C,Améthyste,❷,Offrir un don,,Action,Action,1,1.0,,,
03_FR_61.jpg,3.0,61,03•FR•061 {U} - ❷③ Coût 01✔ - ✟.jpg,U,Améthyste,❷,Il m'appelle,,Action,Action • Chanson,1,1.0,,,
03_FR_62.jpg,3.0,62,03•FR•062 {U} - ❷② Coût 03✖ - ☥.jpg,U,Améthyste,❷,Effort désespéré,,Action,Action,0,3.0,,,
03_FR_63.jpg,3.0,63,03•FR•063 {R} - ❷③ Coût 03✔ - ✟.jpg,R,Améthyste,❷,Je complète ma collection,,Action,Action • Chanson,1,3.0,,,
03_FR_64.jpg,3.0,64,03•FR•064 {R} - ❷④ Coût 02✖ - ✟.jpg,R,Améthyste,❷,La lampe,,Objet,Objet,0,2.0,,,
03_FR_65.jpg,3.0,65,03•FR•065 {R} - ❷④ Coût 02✔ - ✟.jpg,R,Améthyste,❷,Le chapeau de sorcier,,Objet,Objet,1,2.0,,,
03_FR_66.jpg,3.0,66,03•FR•066 {C} - ❷⑤ Coût 02✔ - ✟.jpg,C,Améthyste,❷,Montagne interdite,Château de Maléfique,Lieu,Lieu,1,2.0,,6,1
03_FR_67.jpg,3.0,67,03•FR•067 {R} - ❷⑤ Coût 04✔ - ✟.jpg,R,Améthyste,❷,Château de la Reine,Salle du miroir,Lieu,Lieu,1,4.0,,7,2
03_FR_68.jpg,3.0,68,03•FR•068 {U} - ❷⑤ Coût 03✔ - ✟.jpg,U,Améthyste,❷,La tour du sorcier,Atelier merveilleux,Lieu,Lieu,1,3.0,,7,0
03_FR_69.jpg,3.0,69,03•FR•069 {C} - ❸① Coût 04✔ - ✟.jpg,C,Émeraude,❸,Le frisé,Enfant perdu très costaud,Personnage,Storyborn • Allié,1,4.0,3,5,1
